Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-08-24T04:00:00,179.6,182.6,1.016,34.8,1,0,0,0,118,19.2,0,27.2,18.1,1231.7,3.5,46.3,49.8,3.7,83.7,80,72.7,-7.3,45,0,45,47,64.7,10.5,14.9,9.9
2024-08-24T04:10:00,180.2,176.7,0.981,33,1,0,0,0,111.9,19.1,0,27.4,18.2,1235.5,3.5,46,49.5,3.8,83.9,80.1,72.7,-7.4,45,0,45,47,63.3,10.8,15.5,10.3
2024-08-24T04:20:00,226.7,178.5,0.787,33.6,1,0,0,0,114,19.1,0,27.3,18.1,1236.8,4.4,45.5,49.9,3.6,83.6,80,72.7,-7.3,45,0,45,47,63.9,10.7,15.3,10.1
2024-08-24T04:30:00,190.7,236.6,1.241,50.6,1,0,0,0,171.7,19.3,0,27.2,18.4,1236.8,3.7,46.1,49.8,3.6,83.6,80,72.7,-7.3,45,0,45,47,72.6,8.2,11.5,7.8
2024-08-24T04:40:00,193,213.3,1.105,43.7,1,0,0,0,148.5,19.3,0,27.1,18.4,1251.9,3.7,46.6,50.3,4,84.1,80.1,72.7,-7.4,45,0,45,47,69.6,9,12.7,8.6
2024-08-24T04:50:00,207.8,186.6,0.898,35.9,1,0,0,0,121.8,19.1,0,27.4,18.2,1246.9,4,46.2,50.2,4,84.3,80.3,72.7,-7.6,45,0,45,47,65.3,10.3,14.7,9.8
2024-08-24T05:00:00,221.7,231.5,1.044,48.7,1,0,0,0,165.4,20.6,0,27.3,18.1,1266.8,4.2,46,50.2,3.9,84.2,80.3,72.7,-7.6,46,0,45,47,71.5,8.9,11.8,7.8
2024-08-24T05:10:00,233.2,183.5,0.787,34.6,1,0,0,0,117.4,20.4,0,27.3,18.4,1271.8,4.4,45.7,50.1,4.4,84.8,80.4,72.7,-7.7,46,0,45,47,64,11.1,14.9,10
2024-08-24T05:20:00,250.3,242.8,0.97,52.2,1,0,0,0,177,20.6,0,27.1,18.2,1277.9,4.7,45.8,50.5,4.6,85.2,80.6,72.7,-7.9,46,0,45,47,72.9,8.5,11.1,7.5
2024-08-24T05:30:00,226.1,226,1,46.9,1,0,0,0,160.2,20.5,0,27.1,18.2,1261.9,4.3,45.8,50.1,4.3,85,80.7,72.7,-8,46,0,45,47,70.9,9.1,12,8.1
2024-08-24T05:40:00,226.3,197.6,0.873,38.4,1,0,0,0,131.5,20.5,0,27.3,18.3,1263.1,4.3,46.4,50.7,4.4,85.1,80.7,72.7,-8,46,0,45,47,66.5,10.4,13.8,9.3
2024-08-24T05:50:00,252.9,218.6,0.864,45,1,0,0,0,152.6,20.5,0,27.4,18.2,1264.3,4.8,45.9,50.7,4.5,85.1,80.6,72.7,-7.9,46,0,45,47,69.8,9.4,12.5,8.3
2024-08-24T06:00:00,222.8,262.3,1.177,57.9,1,0,0,0,196.3,20.5,0,27.2,18.2,1273,4.2,46.3,50.5,4.4,85.2,80.8,72.7,-8.1,46,0,45,47,74.9,7.8,10.4,7
2024-08-24T06:10:00,308.5,238.2,0.772,50.8,1,0,0,0,172.3,20.4,0,27.2,18.3,1276.7,5.8,45.3,51.1,5.4,86.1,80.7,72.7,-8,46,0,45,47,72.3,8.6,11.4,7.7
2024-08-24T06:20:00,316,266.8,0.844,59.1,1,0,0,0,200.6,20.5,0,27.4,18.3,1285.2,5.9,45.1,51,6,87.1,81.1,72.7,-8.4,46,0,45,47,75.2,7.7,10.3,6.9
2024-08-24T06:30:00,289.7,262.6,0.906,58,1,0,0,0,196.7,20.6,0,27.2,18,1287.7,5.4,45.2,50.6,5.7,87,81.3,72.7,-8.6,46,0,45,47,74.9,7.9,10.4,6.9
2024-08-24T06:40:00,290,249.9,0.862,54.2,1,0,0,0,183.9,20.6,0,27.2,18.2,1288.9,5.4,44.9,50.3,5.6,86.9,81.3,72.7,-8.6,46,0,45,47,73.6,8.3,10.9,7.3
2024-08-24T06:50:00,283.6,237.9,0.839,50.6,1,0,0,0,171.8,20.6,0,27.2,18.2,1284,5.3,45.3,50.6,5.4,86.6,81.2,72.7,-8.5,46,0,45,47,72.2,8.7,11.4,7.7
2024-08-24T07:00:00,317.3,267.6,0.843,58.4,1,0,0,0,198.1,22.1,0,29.3,18.1,1313,5.8,45.2,51,5.8,87,81.2,72.7,-8.5,47,0,46,47,74,8.2,10.9,6.8
2024-08-24T07:10:00,313.2,247,0.788,52.4,1,0,0,0,177.7,21.9,0,29.2,18.3,1318.9,5.7,44.9,50.6,5.7,87.1,81.4,72.7,-8.7,47,0,46,47,71.9,8.9,11.8,7.4
2024-08-24T07:20:00,320.7,254.6,0.794,54.6,1,0,0,0,185.1,22,0,29.2,18.3,1327.2,5.8,45,50.8,5.7,87.2,81.5,72.7,-8.8,47,0,46,47,72.7,8.6,11.5,7.2
2024-08-24T07:30:00,309.4,237.9,0.769,49.7,1,0,0,0,168.8,22,0,29,18.2,1326.1,5.6,44.8,50.4,5.6,87,81.4,72.7,-8.7,47,0,46,47,70.9,9.2,12.2,7.6
2024-08-24T07:40:00,299.4,249,0.832,52.9,1,0,0,0,179.5,22.1,0,29.2,18.2,1330.8,5.4,45.1,50.5,5.6,87.1,81.5,72.7,-8.8,47,0,46,47,72.1,8.9,11.7,7.3
2024-08-24T07:50:00,310,255.7,0.825,54.8,1,0,0,0,185.9,22.1,0,29.3,18.3,1328.4,5.6,45.1,50.7,5.6,87.1,81.5,72.7,-8.8,47,0,46,47,72.7,8.7,11.5,7.2
2024-08-24T08:00:00,300.9,250.2,0.832,52.3,1,0,0,0,177.6,22.1,0,31,19.5,1313,5.5,45.5,51,5.5,87.1,81.6,72.7,-8.9,47,0,47,48,71,8.8,12.4,7.8
2024-08-24T08:10:00,345.3,273.6,0.792,59.3,1,0,0,0,201.2,22,0,31,19.4,1336.7,6.2,45.3,51.5,5.9,87.8,81.9,72.7,-9.2,47,0,47,48,73.5,8.1,11.3,7.1
2024-08-24T08:20:00,335.6,278.2,0.829,60.7,1,0,0,0,205.9,22.2,0,31,19.3,1342.5,6,45.5,51.5,6.1,88.3,82.2,72.7,-9.5,47,0,47,48,74,8,11.1,6.9
2024-08-24T08:30:00,350.6,278.6,0.795,60.7,1,0,0,0,205.8,22.2,0,31.3,19.3,1335.5,6.3,45.4,51.7,6.3,88.6,82.3,72.7,-9.6,47,0,47,48,73.9,8,11.2,6.9
2024-08-24T08:40:00,361.7,284.3,0.786,62.2,1,0,0,0,212,22.1,0,30.9,19.3,1335.5,6.5,45.2,51.7,6.4,89.1,82.7,72.7,-10,47,0,47,48,74.6,7.8,10.9,6.8
2024-08-24T08:50:00,333,282.5,0.848,61.6,1,0,0,0,210,22.2,0,31,19.3,1332,6,45.4,51.4,5.9,88.8,82.9,72.7,-10.2,47,0,47,48,74.3,7.9,11,6.8
2024-08-24T09:00:00,358.2,285.1,0.796,61.3,1,0,0,0,207.9,23.5,0,33.2,20.5,1364.5,6.3,45.3,51.6,6.2,89.2,83,72.7,-10.3,48,0,48,49,72.9,8.2,11.6,7.2
2024-08-24T09:10:00,349.5,318.9,0.912,71.4,1,0,0,0,242.1,23.4,0,33.1,20.3,1353,6.2,45.3,51.5,6.3,89.3,83,72.7,-10.3,48,0,48,49,75.9,7.3,10.4,6.4
2024-08-24T09:20:00,379.6,305.5,0.805,67.5,1,0,0,0,228.9,23.5,0,32.8,20.4,1359.9,6.7,45.5,52.2,6.3,90.1,83.8,72.7,-11.1,48,0,48,49,74.9,7.7,10.7,6.7
2024-08-24T09:30:00,414.3,329.9,0.796,74.6,1,0,0,0,253,23.6,0,33.2,20.2,1362.2,7.3,45.1,52.4,6.9,91.1,84.2,72.7,-11.5,48,0,48,49,76.7,7.1,10.1,6.1
2024-08-24T09:40:00,378,304.7,0.806,67.1,1,0,0,0,227.8,23.5,0,33.1,20.3,1354.1,6.7,45.5,52.2,6.7,91.3,84.6,72.7,-11.9,48,0,48,49,74.8,7.7,10.9,6.7
2024-08-24T09:50:00,415.4,322.1,0.775,72.3,1,0,0,0,245.2,23.6,0,33.1,20.3,1365.6,7.3,45.4,52.7,7,91.8,84.8,72.7,-12.1,48,0,48,49,76.1,7.3,10.3,6.3
2024-08-24T10:00:00,412.1,358.4,0.87,82.8,1,0,0,0,281,23.8,0,33.3,20.3,1373.7,7.2,45.6,52.8,7.2,92.3,85.1,72.7,-12.4,48,0,48,49,78.4,6.6,9.3,5.7
2024-08-24T10:10:00,422.8,316.3,0.748,70.5,1,0,0,0,239.3,23.7,0,32.9,20.4,1371.4,7.4,45.6,53,7.2,92.4,85.2,72.7,-12.5,48,0,48,49,75.7,7.5,10.4,6.4
2024-08-24T10:20:00,428.6,351.3,0.82,80.8,1,0,0,0,274,23.5,0,33.4,20.5,1371.4,7.5,45.5,53,7.3,92.4,85.1,72.7,-12.4,48,0,48,49,78,6.7,9.5,5.8
2024-08-24T10:30:00,404.7,344.4,0.851,78.7,1,0,0,0,267.1,23.7,0,33.3,20.2,1367.9,7.1,45.8,52.9,7,92.2,85.2,72.7,-12.5,48,0,48,49,77.6,6.9,9.7,5.9
2024-08-24T10:40:00,428.9,359.5,0.838,83.2,1,0,0,0,282.4,23.6,0,33.2,20.4,1372.5,7.5,45.6,53.1,7,92.5,85.5,72.7,-12.8,48,0,48,49,78.5,6.6,9.2,5.7
2024-08-24T10:50:00,421.1,362.6,0.861,84.2,1,0,0,0,285.5,23.6,0,33.3,20.2,1365.6,7.4,46,53.4,7.3,92.7,85.4,72.7,-12.7,48,0,48,49,78.7,6.5,9.2,5.6
2024-08-24T11:00:00,430,359.5,0.836,82.3,1,0,0,0,279.3,23.7,0,35,21.5,1375.9,7.5,46,53.5,7.3,92.8,85.5,72.7,-12.8,48,0,49,50,77.7,6.6,9.7,6
2024-08-24T11:10:00,426,364.5,0.856,83.8,1,0,0,0,284.3,23.7,0,35.1,21.4,1363.4,7.5,46.1,53.6,7,92.4,85.4,72.7,-12.7,48,0,49,50,78,6.5,9.6,5.9
2024-08-24T11:20:00,429.6,347.2,0.808,78.5,1,0,0,0,266.3,23.6,0,35.8,21.5,1374.8,7.5,46,53.5,6.9,92.6,85.7,72.7,-13,48,0,49,50,76.7,6.8,10.3,6.2
2024-08-24T11:30:00,427.8,358.6,0.838,82,1,0,0,0,278.2,23.7,0,35.3,21.4,1369.1,7.5,45.9,53.4,7.2,92.8,85.6,72.7,-12.9,48,0,49,50,77.6,6.6,9.9,6
2024-08-24T11:40:00,433.5,364.6,0.841,83.8,1,0,0,0,284.2,23.5,0,35.3,21.5,1369.1,7.6,45.9,53.5,7.3,92.8,85.5,72.7,-12.8,48,0,49,50,78,6.5,9.7,5.9
2024-08-24T11:50:00,436.3,343.9,0.788,77.7,1,0,0,0,263.7,23.6,0,35.2,21.3,1359.9,7.7,45.8,53.5,7.1,92.6,85.5,72.7,-12.8,48,0,49,50,76.7,6.9,10.2,6.2
2024-08-24T12:00:00,414,358.2,0.865,81.6,1,0,0,0,277.9,23.7,0,35.2,21.4,1361.1,7.3,46,53.3,6.9,92.4,85.5,72.7,-12.8,48,0,49,50,77.6,6.6,9.8,6
2024-08-24T12:10:00,433.5,339.9,0.784,76.3,1,0,0,0,259.8,23.5,0,35.2,21.4,1369.1,7.6,45.8,53.4,7,92.6,85.6,72.7,-12.9,48,0,49,50,76.4,6.9,10.4,6.3
2024-08-24T12:20:00,414,331.7,0.801,73.7,1,0,0,0,251.1,23.6,0,35.6,21.5,1361.1,7.3,46.1,53.4,7,92.8,85.8,72.7,-13.1,48,0,49,50,75.7,7.1,10.7,6.5
2024-08-24T12:30:00,423.2,356.8,0.843,81.5,1,0,0,0,276.4,23.6,0,35.3,21.5,1372.5,7.4,46,53.4,6.7,92.5,85.8,72.7,-13.1,48,0,49,50,77.5,6.6,9.9,6
2024-08-24T12:40:00,426.8,355.7,0.833,81.2,1,0,0,0,275.5,23.6,0,35.2,21.4,1365.6,7.5,45.8,53.3,7,92.9,85.9,72.7,-13.2,48,0,49,50,77.4,6.6,9.9,6
2024-08-24T12:50:00,406.4,348.1,0.857,78.9,1,0,0,0,267.8,23.6,0,35.2,21.5,1373.7,7.1,46.1,53.2,6.7,92.7,86,72.7,-13.3,48,0,49,50,76.9,6.8,10.1,6.2
2024-08-24T13:00:00,415,357.1,0.86,81.6,1,0,0,0,276.8,23.8,0,35.1,21.4,1364.5,7.3,45.9,53.2,7,93.3,86.3,72.7,-13.6,48,0,49,50,77.5,6.7,9.8,6
2024-08-24T13:10:00,416.8,359.2,0.862,82.2,1,0,0,0,278.7,23.6,0,35.5,21.3,1370.2,7.3,46.2,53.5,6.9,93.3,86.4,72.7,-13.7,48,0,49,50,77.6,6.6,9.9,5.9
2024-08-24T13:20:00,414.7,338.6,0.816,76.1,1,0,0,0,258.3,23.6,0,35.3,21.4,1363.4,7.3,46.1,53.4,6.9,93.4,86.5,72.7,-13.8,48,0,49,50,76.3,7,10.4,6.3
2024-08-24T13:30:00,428.9,354.8,0.827,80.9,1,0,0,0,274.5,23.6,0,35.4,21.2,1372.5,7.5,46.2,53.7,7,93.6,86.6,72.7,-13.9,48,0,49,50,77.4,6.7,10,6
2024-08-24T13:40:00,415.7,358,0.861,81.9,1,0,0,0,277.7,23.6,0,35.4,21.3,1366.8,7.3,46.2,53.5,7,93.8,86.8,72.7,-14.1,48,0,49,50,77.6,6.6,9.9,5.9
2024-08-24T13:50:00,437,363,0.831,83.3,1,0,0,0,282.4,23.6,0,35.5,21.5,1362.2,7.7,46,53.7,7.1,93.8,86.7,72.7,-14,48,0,49,50,77.8,6.5,9.8,5.9
2024-08-24T14:00:00,414,351.6,0.849,80,1,0,0,0,271.3,23.5,0,35.3,21.4,1361.1,7.3,46.3,53.6,6.9,94,87.1,72.7,-14.4,48,0,49,50,77.2,6.7,10,6.1
2024-08-24T14:10:00,422.8,349.1,0.826,79.2,1,0,0,0,268.8,23.7,0,35.2,21.3,1371.4,7.4,46.3,53.7,7,94.1,87.1,72.7,-14.4,48,0,49,50,77,6.8,10.1,6.1
2024-08-24T14:20:00,409.7,352.8,0.861,80.3,1,0,0,0,272.3,23.4,0,35.5,21.5,1365.6,7.2,46.3,53.5,7,94.1,87.1,72.7,-14.4,48,0,49,50,77.2,6.6,10.1,6.1
2024-08-24T14:30:00,431.7,358.2,0.83,81.9,1,0,0,0,277.8,23.6,0,35.4,21.4,1363.4,7.6,46.1,53.7,7.2,94,86.8,72.7,-14.1,48,0,49,50,77.6,6.6,9.9,6
2024-08-24T14:40:00,437.8,357.1,0.816,81.7,1,0,0,0,277.1,23.6,0,35,21.3,1364.5,7.7,46,53.7,7.2,93.8,86.6,72.7,-13.9,48,0,49,50,77.6,6.6,9.8,6
2024-08-24T14:50:00,434.3,349.1,0.804,79.3,1,0,0,0,269.1,23.5,0,35.2,21.3,1371.4,7.6,45.9,53.5,7.2,94,86.8,72.7,-14.1,48,0,49,50,77.1,6.7,10.1,6.1
2024-08-24T15:00:00,435.9,349.9,0.803,79.5,1,0,0,0,269.7,23.5,0,35.3,21.4,1358.7,7.7,45.9,53.6,7.1,93.6,86.5,72.7,-13.8,48,0,49,50,77.1,6.7,10.1,6.1
2024-08-24T15:10:00,426,354.6,0.832,80.9,1,0,0,0,274.4,23.8,0,35,21.5,1363.4,7.5,46,53.5,7.2,93.5,86.3,72.7,-13.6,48,0,49,50,77.4,6.7,9.9,6.1
2024-08-24T15:20:00,418.9,341.7,0.816,77.1,1,0,0,0,261.4,23.7,0,35.2,21.4,1358.7,7.4,46.1,53.5,7.2,93.5,86.3,72.7,-13.6,48,0,49,50,76.5,6.9,10.3,6.2
2024-08-24T15:30:00,438.9,355.9,0.811,81.2,1,0,0,0,275.5,23.6,0,35.3,21.5,1367.9,7.7,45.6,53.3,7.3,93.4,86.1,72.7,-13.4,48,0,49,50,77.4,6.6,9.9,6
2024-08-24T15:40:00,412.2,336.5,0.816,75.2,1,0,0,0,256.2,23.5,0,35.3,21.5,1355.3,7.3,45.8,53.1,7,92.9,85.9,72.7,-13.2,48,0,49,50,76.1,7,10.5,6.4
2024-08-24T15:50:00,421.8,328,0.778,72.9,1,0,0,0,248.1,23.5,0,35.2,21.1,1367.9,7.4,45.7,53.1,7.1,93.1,86,72.7,-13.3,48,0,49,50,75.6,7.2,10.7,6.4
2024-08-24T16:00:00,413.3,344.2,0.833,77.8,1,0,0,0,264,23.5,0,35.4,21.4,1358.7,7.3,45.4,52.7,6.9,92.5,85.6,72.7,-12.9,48,0,49,50,76.7,6.8,10.3,6.2
2024-08-24T16:10:00,410,350.9,0.856,79.7,1,0,0,0,270.4,23.7,0,35.4,21.4,1366.8,7.2,45.9,53.1,6.9,92.7,85.8,72.7,-13.1,48,0,49,50,77.1,6.8,10.1,6.1
2024-08-24T16:20:00,416.1,343,0.824,77.4,1,0,0,0,262.5,23.7,0,35.4,21.4,1367.9,7.3,45.8,53.1,7,92.7,85.7,72.7,-13,48,0,49,50,76.5,6.9,10.3,6.2
2024-08-24T16:30:00,427.1,325.1,0.761,72.2,1,0,0,0,245,23.7,0,35,21.4,1366.8,7.5,45.6,53.1,7.2,92.9,85.7,72.7,-13,48,0,49,50,75.4,7.3,10.8,6.6
2024-08-24T16:50:00,415.4,347.4,0.836,78.6,1,0,0,0,266.7,23.6,0,35.5,21.7,1365.6,7.3,45.5,52.8,6.9,92.6,85.7,72.7,-13,48,0,49,50,76.8,6.8,10.2,6.2
2024-08-24T17:00:00,410.4,324.2,0.79,72,1,0,0,0,244.3,23.6,0,35.1,21.2,1367.9,7.2,45.4,52.6,6.9,92.3,85.4,72.7,-12.7,48,0,49,50,75.3,7.3,10.8,6.5
2024-08-24T17:10:00,397.3,321.4,0.809,71.2,1,0,0,0,241.4,23.7,0,35.1,21.2,1362.2,7,45.4,52.4,6.7,92.2,85.5,72.7,-12.8,48,0,49,50,75.1,7.4,10.9,6.6
2024-08-24T17:20:00,417.8,343.5,0.822,77.6,1,0,0,0,263.2,23.7,0,35.2,21.4,1373.7,7.3,45.3,52.6,6.8,92.3,85.5,72.7,-12.8,48,0,49,50,76.6,6.9,10.2,6.2
2024-08-24T17:30:00,416.4,342.4,0.822,77.2,1,0,0,0,261.9,23.6,0,35.5,21.5,1369.1,7.3,45.2,52.5,7.3,91.3,84,72.7,-11.3,48,0,49,50,76.5,6.9,10.4,6.3
2024-08-24T17:40:00,378.4,315.6,0.834,69.4,1,0,0,0,235.4,23.6,0,35.1,21.4,1375.9,6.6,45.8,52.4,7,90.8,83.8,72.7,-11.1,48,0,49,50,74.6,7.5,11.1,6.8
2024-08-24T17:50:00,399.7,331.5,0.829,74,1,0,0,0,251.1,23.6,0,35.3,21.5,1370.2,7,45.6,52.6,7,90.7,83.7,72.7,-11,48,0,49,50,75.7,7.1,10.6,6.5
2024-08-24T18:00:00,415.7,353.5,0.85,80.5,1,0,0,0,273.2,23.6,0,35.3,21.3,1366.8,7.3,45.1,52.4,7.4,91.4,84,72.7,-11.3,48,0,49,50,77.3,6.7,10,6
2024-08-24T18:10:00,398.3,316.6,0.795,69.6,1,0,0,0,236,23.6,0,35.4,21.6,1365.6,7,45.5,52.5,6.7,90.7,84,72.7,-11.3,48,0,49,50,74.5,7.5,11.2,6.8
2024-08-24T18:20:00,416.1,356,0.856,81.3,1,0,0,0,275.9,23.7,0,35.2,21.2,1367.9,7.3,45.1,52.4,7.1,91.4,84.3,72.7,-11.6,48,0,49,50,77.5,6.7,9.9,6
2024-08-24T18:30:00,401,337.7,0.842,75.8,1,0,0,0,257.1,23.7,0,35.3,21.5,1374.8,7,45.2,52.2,6.8,91,84.2,72.7,-11.5,48,0,49,50,76.1,7,10.5,6.4
2024-08-24T18:40:00,384.7,312.4,0.812,68.4,1,0,0,0,231.9,23.7,0,35.1,21.6,1357.6,6.8,45.5,52.3,6.9,90.7,83.8,72.7,-11.1,48,0,49,50,74.3,7.6,11.2,6.9
2024-08-24T18:50:00,392,313.5,0.8,68.6,1,0,0,0,232.7,23.6,0,35.6,21.6,1363.4,6.9,45.4,52.3,6.7,90.4,83.7,72.7,-11,48,0,49,50,74.2,7.5,11.3,6.9
2024-08-24T19:00:00,387.6,297.8,0.768,65.6,1,0,0,0,222.7,22.1,0,32.9,20.1,1348.3,6.9,45,51.9,6.6,90.2,83.6,72.7,-10.9,47,0,48,49,74.8,7.4,11.1,6.7
2024-08-24T19:10:00,344.7,283.2,0.822,60.8,1,0,0,0,207.2,22,0,33.5,20.5,1334.3,6.2,45.3,51.5,6.1,89.3,83.2,72.7,-10.5,47,0,48,49,73.2,7.8,11.8,7.2
2024-08-24T19:20:00,341.6,268.2,0.785,56.5,1,0,0,0,192.8,22,0,32.9,20.5,1322.5,6.2,45.3,51.5,6,89.2,83.2,72.7,-10.5,47,0,48,49,71.9,8.2,12.3,7.7
2024-08-24T19:30:00,341.6,268.2,0.785,56.8,1,0,0,0,192.7,22.1,0,33.1,20.4,1322.5,6.2,45.3,51.5,5.8,88.8,83,72.7,-10.3,47,0,48,49,71.8,8.2,12.3,7.6
2024-08-24T19:40:00,308.9,271,0.877,57.5,1,0,0,0,195.2,22.1,0,33.5,20.3,1323.7,5.6,45.5,51.1,5.7,88.4,82.7,72.7,-10,47,0,48,49,72,8.1,12.3,7.5
2024-08-24T19:50:00,303.3,259.3,0.855,54,1,0,0,0,183.4,22,0,33.4,20.5,1323.7,5.5,45.5,51,5.4,87.8,82.4,72.7,-9.7,47,0,48,49,70.7,8.5,12.9,7.9
2024-08-24T20:00:00,290,260.5,0.898,55.4,1,0,0,0,188.1,22,0,31.2,19.1,1313,5.3,45.3,50.6,5.4,87.9,82.5,72.7,-9.8,47,0,47,48,72.2,8.5,12,7.3
2024-08-24T20:10:00,290,263,0.907,56.1,1,0,0,0,190.3,22,0,31.4,19.3,1313,5.3,45.4,50.7,5.4,87.7,82.3,72.7,-9.6,47,0,47,48,72.4,8.4,11.9,7.3
2024-08-24T20:20:00,295.2,268.4,0.909,57.8,1,0,0,0,196.2,22.1,0,31.1,19,1311.8,5.4,45.5,50.9,5.5,87.8,82.3,72.7,-9.6,47,0,47,48,73.1,8.2,11.6,7.1
2024-08-24T20:30:00,307.2,277.5,0.903,60.6,1,0,0,0,205.6,21.9,0,30.9,19.1,1316.6,5.6,45.3,50.9,5.6,87.9,82.3,72.7,-9.6,47,0,47,48,74.1,7.9,11.1,6.9
2024-08-24T20:40:00,325.1,269.9,0.83,58.2,1,0,0,0,197.5,22,0,31.1,19.4,1322.5,5.9,44.7,50.6,5.8,88.1,82.3,72.7,-9.6,47,0,47,48,73.2,8.1,11.5,7.2
2024-08-24T20:50:00,290.7,272.2,0.936,58.9,1,0,0,0,199.7,22,0,31.1,19.4,1316.6,5.3,45.3,50.6,5.6,88,82.4,72.7,-9.7,47,0,47,48,73.4,8.1,11.4,7.1
2024-08-24T21:00:00,254.5,273.7,1.075,60.7,1,0,0,0,205.9,20.7,0,29,18.1,1299.8,4.7,45.5,50.2,4.9,87.3,82.4,72.7,-9.7,46,0,46,47,75.2,7.6,10.6,6.6
2024-08-24T21:10:00,277.4,228.6,0.824,47.4,1,0,0,0,160.9,20.5,0,29.1,18,1280.4,5.2,44.9,50.1,5.2,87.3,82.1,72.7,-9.4,46,0,46,47,70.4,9,12.7,7.9
2024-08-24T21:20:00,267.5,233.4,0.872,48.7,1,0,0,0,165.3,20.5,0,29.4,18.1,1284,5,45.2,50.2,4.7,86.8,82.1,72.7,-9.4,46,0,46,47,70.8,8.8,12.6,7.8
2024-08-24T21:30:00,266.2,239.2,0.899,50.5,1,0,0,0,171.3,20.5,0,29.3,18.1,1277.9,5,45.1,50.1,4.9,86.8,81.9,72.7,-9.2,46,0,46,47,71.6,8.6,12.2,7.6
2024-08-24T21:40:00,277.7,259.5,0.935,56.5,1,0,0,0,191.8,20.6,0,29.1,18,1281.6,5.2,45,50.2,4.9,86.8,81.9,72.7,-9.2,46,0,46,47,73.9,7.9,11.2,6.9
2024-08-24T21:50:00,275.8,223.2,0.809,45.8,1,0,0,0,155.4,20.5,0,29.2,18,1273,5.2,45.1,50.3,4.9,86.9,82,72.7,-9.3,46,0,46,47,69.6,9.2,13.1,8.1
2024-08-24T22:00:00,281.4,244.6,0.869,52.5,1,0,0,0,178,19.2,0,29.1,18.2,1250.6,5.4,45.1,50.5,4.9,87,82.1,72.7,-9.4,45,0,46,47,72.8,7.9,11.9,7.5
2024-08-24T22:10:00,252.1,193.1,0.766,37.2,1,0,0,0,126.3,19.3,0,29.3,18.2,1260.6,4.8,45.4,50.2,4.7,86.8,82.1,72.7,-9.4,45,0,46,47,65.4,10,15.2,9.4
2024-08-24T22:20:00,255.8,253,0.989,54.9,1,0,0,0,186.5,19.2,0,29.2,18.1,1253.1,4.9,45.3,50.2,4.7,86.6,81.9,72.7,-9.2,45,0,46,47,73.7,7.6,11.6,7.2
2024-08-24T22:30:00,240.7,265.1,1.102,58.2,1,0,0,0,198.5,19.3,0,29.2,18.2,1255.6,4.6,45.4,50,4.5,86.5,82,72.7,-9.3,45,0,46,47,74.9,7.3,11,6.9
2024-08-24T22:40:00,281.4,239.4,0.851,50.7,1,0,0,0,173,19.3,0,29.1,18,1250.6,5.4,45,50.4,4.9,86.7,81.8,72.7,-9.1,45,0,46,47,72.3,8,12.2,7.5
2024-08-24T22:50:00,288.3,241.7,0.838,51.6,1,0,0,0,175,19.3,0,29.2,18.2,1258.1,5.5,45,50.5,5,86.8,81.8,72.7,-9.1,45,0,46,47,72.4,8,12.1,7.5
2024-08-24T23:00:00,0,65,0,0,0,0,0,0,0.2,19.3,0,27.2,18.2,0,4.4,45.6,50,4.7,86.5,81.8,72.7,-9.1,45,0,45,47,0.3,29.7,41.9,28.1
2024-08-24T23:10:00,261.6,232.5,0.889,49.4,1,0,0,0,167.7,19.3,0,27.3,18.2,1255.6,5,45,50,4.7,86.3,81.6,72.7,-8.9,45,0,45,47,72.1,8.3,11.7,7.8
2024-08-24T23:20:00,229.1,220.5,0.962,45.9,1,0,0,0,155.9,19.3,0,27.2,18.1,1249.4,4.4,45.2,49.6,4.5,85.9,81.4,72.7,-8.7,45,0,45,47,70.7,8.8,12.3,8.2
2024-08-24T23:30:00,222.5,200.1,0.899,39.9,1,0,0,0,135.4,19.1,0,27.4,18.1,1241.8,4.3,45.2,49.5,4.3,85.5,81.2,72.7,-8.5,45,0,45,47,67.7,9.6,13.7,9
2024-08-24T23:40:00,227.7,205.4,0.902,41.5,1,0,0,0,140.8,19.1,0,27.4,18.1,1241.8,4.4,45.2,49.6,4,85.1,81.1,72.7,-8.4,45,0,45,47,68.5,9.3,13.3,8.8
2024-08-24T23:50:00,206.3,201.5,0.977,40.4,1,0,0,0,137,19.1,0,27.3,18.1,1238,4,45.1,49.1,3.9,84.9,81,72.7,-8.3,45,0,45,47,68,9.5,13.5,9
2024-08-25T00:00:00,206.3,195.1,0.946,38.4,1,0,0,0,130.4,19.2,0,27.4,18.2,1238,4,45.1,49.1,3.8,84.6,80.8,72.7,-8.1,45,0,45,47,66.8,9.8,14,9.3
2024-08-25T00:10:00,211.3,205.5,0.973,41.5,1,0,0,0,140.8,19.1,0,27.3,18.3,1236.8,4.1,45.1,49.2,3.9,84.7,80.8,72.7,-8.1,45,0,45,47,68.5,9.3,13.3,8.9
2024-08-25T00:20:00,195.6,199,1.017,39.6,1,0,0,0,134.4,19.1,0,27.2,18.3,1235.5,3.8,45.2,49,3.6,84.6,81,72.7,-8.3,45,0,45,47,67.5,9.6,13.7,9.2
